Manufacturer,Model,Year,Condition,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Audi,A3 Sedan,2024.0,,Hybrid,18500000,10000,18500000,,,
Audi,A3 Sedan TFSI Advanced,2024.0,,Hybrid,18500000,10000,18500000,,,
Audi,A3 Sportback S-Line,2023.0,,Hybrid,16500000,10000,16500000,,,
BMW,530e M Sport Brand,2025.0,New,Hybrid,62000000,10,62000000,,,
BMW,530e M-Sport,2025.0,,Hybrid,65000000,0,65000000,,,
BMW,X1 20i M Sport,2025.0,,Hybrid,38000000,3000,38000000,,,
BMW,X1 20i M Sport DCT,2025.0,,Hybrid,42500000,10,42500000,,,
BMW,X5 eDrive M-Sport,2025.0,,Hybrid,114000000,0,114000000,,,
BMW,X5 eDrive plugin,2025.0,,Hybrid,95000000,10,95000000,,,
BMW,520i M sport Pro,2024.0,,Hybrid,58000000,3000,58000000,,,
BMW,X7 40D M sport,2024.0,,Hybrid,120000000,2000,120000000,,,
BMW,530e G30,2019.0,,Hybrid,31900000,115000,,,,31900000
BMW,i8 Roadster,2019.0,,Hybrid,44500000,14000,44500000,,,
BMW,530e,2018.0,,Hybrid,33000000,61000,,30000000,33000000,
BMW,530e M Sport,2018.0,,Hybrid,31500000,67000,,,31500000,
BMW,530e M Sport Individual,2018.0,,Hybrid,31000000,93000,,,31000000,
BMW,530e i Performance -G30,2018.0,,Hybrid,33750000,10850,33750000,,,
BMW,740Le,2018.0,,Hybrid,48000000,85000,,,48000000,
BMW,X5 eDrive M Sport,2018.0,,Hybrid,33500000,67000,,,33500000,
BMW,530e Individual M Sport,2017.0,,Hybrid,33500000,40000,,33500000,,
BMW,740Le G12,2017.0,,Hybrid,40000000,83479,,,40000000,
BMW,740Le M sport,2017.0,,Hybrid,43500000,50000,,43500000,43500000,
BMW,740e M Sport,2017.0,,Hybrid,39000000,102000,,,,39000000
BMW,X5 eDrive E40 MSport,2017.0,,Hybrid,28900000,68000,,,28900000,
BMW,X5 eDrive Full Option,2017.0,,Hybrid,31000000,59000,,,31000000,
BMW,740Le (LONG WHEEL BASE),2016.0,,Hybrid,49800000,40000,,49800000,,
BMW,740Le comfort plus,2016.0,,Hybrid,43850000,43000,,43850000,,
BMW,X5,2016.0,,Hybrid,30500000,62800,,,29000000,
BMW,X5 eDrive,2016.0,,Hybrid,28500000,106000,,,,28500000
BMW,X5 eDrive 40E EM Sport,2016.0,,Hybrid,29000000,82000,,,29000000,
BMW,i8,2016.0,,Hybrid,31500000,35000,,31500000,,
BMW,X5 M sport,2015.0,,Hybrid,27500000,78000,,,27500000,
BMW,X5 M-Sport,2015.0,,Hybrid,3500000,108500,,,,3500000
BMW,ActiveHybrid 7,2013.0,,Hybrid,29500000,65000,,,29500000,
BMW,535i active 5,2012.0,,Hybrid,22000000,120000,,,,22000000
BYD,Sealion 6,2025.0,,Hybrid,23850000,0,23768000,,,
Daihatsu,Rocky Fully Loaded,2025.0,,Hybrid,15600000,25,15600000,,,
Daihatsu,Rocky G premium,2025.0,,Hybrid,14300000,0,14750000,,,
Daihatsu,Rocky Premium G,2025.0,,Hybrid,15650000,0,15650000,,,
Daihatsu,Rocky Premium G HEV,2025.0,,Hybrid,14595000,12000,14595000,14800000,,
Daihatsu,Rocky G Premium,2024.0,,Hybrid,15250000,9000,15250000,,,
Daihatsu,Rocky,2023.0,,Hybrid,14000000,34220,14375000,13933333,,
Daihatsu,Rocky G premium,2023.0,,Hybrid,15200000,6000,14750000,,,
Daihatsu,Rocky PREMIUM G,2023.0,,Hybrid,15200000,13500,15200000,,,
Daihatsu,Rocky Premium G HEV,2023.0,,Hybrid,14800000,35700,14595000,14800000,,
Daihatsu,Rocky e Smart,2023.0,,Hybrid,15200000,6500,15200000,,,
Daihatsu,Taft,2023.0,,Hybrid,8875000,5606,8875000,,,
Daihatsu,Taft X,2023.0,,Hybrid,8750000,10000,8750000,,,
Daihatsu,Rocky,2022.0,,Hybrid,14375000,19000,14375000,13933333,,
Daihatsu,Mira LA350 X Grade,2018.0,,Hybrid,6180000,114000,,,,6180000
Honda,City RS,2025.0,,Hybrid,14975000,0,14975000,,,
Honda,Fit GP3 RS,2025.0,,Hybrid,14800000,1000,14800000,,,
Honda,N-Box Custom Sensing,2025.0,,Hybrid,10350000,650,9967500,,,
Honda,Vezel,2025.0,,Hybrid,20200000,55,20925000,18800000,12875000,11487200
Honda,Vezel Brand,2025.0,New,Hybrid,19800000,0,20800000,,,
Honda,Vezel E Hev Z,2025.0,,Hybrid,18500000,5,18500000,,,
Honda,Vezel HEV Z,2025.0,,Hybrid,20400000,500,20400000,,,
Honda,Vezel RV5 Z GRADE,2025.0,,Hybrid,21450000,0,21450000,,,
Honda,Vezel RV5 Z PLAY PACKAGE,2025.0,,Hybrid,24950000,0,25150000,,,
Honda,Vezel X GRADE BRAND,2025.0,NEW,Hybrid,18990000,0,18990000,,,
Honda,Vezel X Grade,2025.0,,Hybrid,18500000,15,17697143,16990000,,9670000
Honda,Vezel X HUNT,2025.0,,Hybrid,19750000,0,19750000,,,
Honda,Vezel X HUNT BRAND,2025.0,NEW,Hybrid,19590000,24,19190000,,,
Honda,Vezel X Hunt,2025.0,,Hybrid,18250000,50,19381667,,,
Honda,Vezel X Hunt Brand,2025.0,New,Hybrid,18950000,0,18970000,,,
Honda,Vezel X eHev,2025.0,,Hybrid,19300000,289,19300000,,,
Honda,Vezel Z,2025.0,,Hybrid,21000000,144,20535429,19300000,15500000,10345000
Honda,Vezel Z - Apple Car Play,2025.0,,Hybrid,21200000,0,21200000,,,
Honda,Vezel Z - Sunlight Pearl,2025.0,,Hybrid,21300000,20,21300000,,,
Honda,Vezel Z 10 Speakers/4 Way,2025.0,,Hybrid,22600000,0,22600000,,,
Honda,Vezel Z 4 Way Camera,2025.0,,Hybrid,20800000,0,20800000,,,
Honda,Vezel Z Bodykit,2025.0,,Hybrid,21850000,0,21850000,,,
Honda,Vezel Z Brand,2025.0,New,Hybrid,20200000,0,20530000,,,
Honda,Vezel Z Full Spec,2025.0,,Hybrid,22000000,0,20950000,,,
Honda,Vezel Z GRADE,2025.0,,Hybrid,21790000,18,20725714,20550000,,
Honda,Vezel Z GRADE B/NEW,2025.0,,Hybrid,20300000,0,20300000,,,
Honda,Vezel Z GRADE BRAND,2025.0,NEW,Hybrid,20390000,0,20676667,,,
Honda,Vezel Z GRADE ice white,2025.0,,Hybrid,21500000,7,21500000,,,
Honda,Vezel Z Grade,2025.0,,Hybrid,20350000,0,20313396,18937500,,10980000
Honda,Vezel Z Grade (Brand New),2025.0,,Hybrid,19900000,0,19900000,,,
Honda,Vezel Z Grade B/NEW,2025.0,,Hybrid,20500000,0,20500000,,,
Honda,Vezel Z Grade Brand,2025.0,New,Hybrid,20500000,0,20500000,,,
Honda,Vezel Z Grade Premium,2025.0,,Hybrid,21000000,0,21116667,,,
Honda,Vezel Z Grade with 4way,2025.0,,Hybrid,21200000,35,21200000,,,
Honda,Vezel Z Gread Zero millage,2025.0,,Hybrid,19900000,36,19900000,,,
Honda,Vezel Z NAVI PREMIUM,2025.0,,Hybrid,21000000,294,21000000,,,
Honda,Vezel Z Navi Package,2025.0,,Hybrid,21000000,0,21000000,,,
Honda,Vezel Z O MILEAGE,2025.0,,Hybrid,20590000,0,20590000,,,
Honda,Vezel Z PACKAGE,2025.0,,Hybrid,21950000,0,21250000,,,
Honda,Vezel Z PKG,2025.0,,Hybrid,20850000,0,20083333,,,
Honda,Vezel Z PLAY,2025.0,,Hybrid,23090000,0,22930000,,,
Honda,Vezel Z PLAY 10SP Moonroof,2025.0,,Hybrid,24000000,0,24000000,,,
Honda,Vezel Z PLAY B/NEW,2025.0,,Hybrid,22500000,0,22500000,,,
Honda,Vezel Z PLAY BRAND,2025.0,NEW,Hybrid,21990000,0,21990000,,,
Honda,Vezel Z PLAY E HEV,2025.0,,Hybrid,23600000,0,23600000,,,
Honda,Vezel Z PLAY MOON ROOF,2025.0,,Hybrid,23900000,0,23400000,,,
Honda,Vezel Z PLAY MOONROOF,2025.0,,Hybrid,24000000,0,23730000,,,
Honda,Vezel Z PLAY PACKAGE,2025.0,,Hybrid,24950000,0,23725000,,,
Honda,Vezel Z PLAY PREMIUM BN,2025.0,,Hybrid,24750000,0,24750000,,,
Honda,Vezel Z PREMIUM B/NEW,2025.0,,Hybrid,20900000,0,20900000,,,
Honda,Vezel Z PREMIUM PKG,2025.0,,Hybrid,21500000,0,21500000,,,
Honda,Vezel Z Package,2025.0,,Hybrid,20700000,0,20391667,18700000,,11000000
Honda,Vezel Z Play,2025.0,,Hybrid,22250000,0,22792500,21600000,,
Honda,Vezel Z Play (Moonroof),2025.0,,Hybrid,25000000,0,25000000,,,
Honda,Vezel Z Play Grade,2025.0,,Hybrid,25000000,200,25000000,,,
Honda,Vezel Z Play M/R,2025.0,,Hybrid,23950000,271,23950000,,,
Honda,Vezel Z Play MOONROOF B/NW,2025.0,,Hybrid,24875000,10,24875000,,,
Honda,Vezel Z Play Moon Roof,2025.0,,Hybrid,24200000,0,21145000,,,
Honda,Vezel Z Play MoonRoof,2025.0,,Hybrid,25000000,117,25000000,,,
Honda,Vezel Z Play Moonroof,2025.0,,Hybrid,24500000,235,23149000,,,
Honda,Vezel Z Play Moonroof S/S,2025.0,,Hybrid,24250000,200,24250000,,,
Honda,Vezel Z Play New Edition,2025.0,,Hybrid,23300000,0,23300000,,,
Honda,Vezel Z Play Premium,2025.0,,Hybrid,23500000,0,23500000,,,
Honda,Vezel Z Playe Pack,2025.0,,Hybrid,24590000,270,24590000,,,
Honda,Vezel Z Premium,2025.0,,Hybrid,20400000,5,21059355,20072500,,
Honda,Vezel Z Premium 10Spkr,2025.0,,Hybrid,21850000,0,21850000,,,
Honda,Vezel Z Premium B/N,2025.0,,Hybrid,20650000,0,20650000,,,
Honda,Vezel Z Premium Package,2025.0,,Hybrid,21250000,0,21616667,,,
Honda,Vezel Z Premium Plus,2025.0,,Hybrid,21490000,5,21490000,,,
Honda,Vezel Z Premium Sunlight,2025.0,,Hybrid,22100000,0,22100000,,,
Honda,Vezel Z Premium Wireless,2025.0,,Hybrid,20500000,3,20500000,,,
Honda,Vezel Z aple play cahrger,2025.0,,Hybrid,20790000,120,20790000,,,
Honda,Vezel Z apple player chagr,2025.0,,Hybrid,20850000,125,20850000,,,
Honda,Vezel Z grade,2025.0,,Hybrid,21100000,0,20175000,,,
Honda,Vezel Z grade Apple Player,2025.0,,Hybrid,20875000,210,20875000,,,
Honda,Vezel Z grade premium,2025.0,,Hybrid,21750000,0,21750000,,,
Honda,Vezel Z grade zero Milage,2025.0,,Hybrid,20975000,30,20975000,,,
Honda,Vezel Z play Soound system,2025.0,,Hybrid,23950000,180,23950000,,,
Honda,Vezel Z premium,2025.0,,Hybrid,21800000,0,21800000,,,
Honda,Vezel Z premium Apple play,2025.0,,Hybrid,20850000,233,20850000,,,
Honda,Vezel Z wireless charger,2025.0,,Hybrid,22500000,0,22500000,,,
Honda,Vezel Z-GRADE,2025.0,,Hybrid,20950000,0,20950000,,,
Honda,Vezel Z-Package,2025.0,,Hybrid,20000000,0,20000000,,,
Honda,Vezel ZPlay Moonroof,2025.0,,Hybrid,24950000,100,24950000,,,
Honda,Vezel e:HEV Z,2025.0,,Hybrid,22800000,0,22800000,,,
Honda,Vezel premium,2025.0,,Hybrid,21650000,0,21650000,,,
Honda,Vezel z grade,2025.0,,Hybrid,21200000,7,19900000,19500000,,
Honda,Vezel z play,2025.0,,Hybrid,24200000,0,22700000,,,
Honda,Vezel z play sunroof,2025.0,,Hybrid,24000000,5,24000000,,,
Honda,Fit RS GP3,2024.0,,Hybrid,14000000,1000,14000000,,,
Honda,Fit RS ehev,2024.0,,Hybrid,15975000,824,15975000,,,
Honda,N-Box,2024.0,,Hybrid,8950000,1200,8950000,,,
Honda,N-Box Custom,2024.0,,Hybrid,10500000,0,9725000,,,
Honda,N-Box Custom Sensing,2024.0,,Hybrid,9585000,10600,9967500,,,
Honda,Vezel,2024.0,,Hybrid,20300000,12000,20925000,18800000,12875000,11487200
Honda,Vezel X,2024.0,,Hybrid,20500000,0,19140000,,,9950000
Honda,Vezel X Grade,2024.0,,Hybrid,17490000,8000,17697143,16990000,,9670000
Honda,Vezel X HUNT BRAND,2024.0,NEW,Hybrid,18790000,0,19190000,,,
Honda,Vezel X Hund,2024.0,Unregistered,Hybrid,1950000,41,1950000,,,
Honda,Vezel X Hunt,2024.0,,Hybrid,20500000,0,19381667,,,
Honda,Vezel Z,2024.0,,Hybrid,20450000,0,20535429,19300000,15500000,10345000
Honda,Vezel Z - Premium,2024.0,,Hybrid,21450000,9400,21450000,,,
Honda,Vezel Z 04 Way Camera,2024.0,,Hybrid,19950000,2000,19950000,,,
Honda,Vezel Z Black,2024.0,,Hybrid,17500000,5000,17500000,,,10490000
Honda,Vezel Z GRADE,2024.0,,Hybrid,20400000,8000,20725714,20550000,,
Honda,Vezel Z Grade,2024.0,,Hybrid,19250000,3000,20313396,18937500,,10980000
Honda,Vezel Z Grade Premium,2024.0,,Hybrid,21750000,5300,21116667,,,
Honda,Vezel Z Grade Warranty,2024.0,,Hybrid,19850000,8000,19850000,,,
Honda,Vezel Z Mugen,2024.0,,Hybrid,19900000,15000,19900000,,,
Honda,Vezel Z PKG,2024.0,,Hybrid,19600000,0,20083333,,,
Honda,Vezel Z PLAY,2024.0,,Hybrid,21300000,16500,22930000,,,
Honda,Vezel Z PLAY MOON ROOF,2024.0,,Hybrid,22900000,3300,23400000,,,
Honda,Vezel Z PLAY MOONROOF,2024.0,,Hybrid,22900000,14500,23730000,,,
Honda,Vezel Z PLAY PACKAGE,2024.0,,Hybrid,24350000,4000,23725000,,,
Honda,Vezel Z PLAY SUNROOF 360â°,2024.0,,Hybrid,24850000,18,24850000,,,
Honda,Vezel Z Play,2024.0,,Hybrid,21950000,6800,22792500,21600000,,
Honda,Vezel Z Play Moon Roof,2024.0,,Hybrid,22800000,0,21145000,,,
Honda,Vezel Z Play Moonroof,2024.0,,Hybrid,22190000,12000,23149000,,,
Honda,Vezel Z Play Package,2024.0,,Hybrid,24000000,0,24000000,,,
Honda,Vezel Z Play moonroof,2024.0,,Hybrid,23900000,3650,23900000,,,
Honda,Vezel Z Play. Premium,2024.0,,Hybrid,23000000,7000,23000000,,,
Honda,Vezel Z Playe,2024.0,,Hybrid,22475000,2000,22475000,,,
Honda,Vezel Z Premium,2024.0,,Hybrid,20700000,12000,21059355,20072500,,
Honda,Vezel Z Premium 10spk/4way,2024.0,,Hybrid,20700000,2381,20700000,,,
Honda,Vezel Z Premium Grade,2024.0,,Hybrid,20300000,7000,20300000,,,
Honda,Vezel Z Premium Plus Edit,2024.0,,Hybrid,23400000,2500,23400000,,,
Honda,Vezel Z play pkg,2024.0,,Hybrid,24000000,6800,24000000,,,
Honda,Vezel Z-PLAY,2024.0,,Hybrid,23990000,9000,23990000,,,
Honda,Vezel x premium,2024.0,,Hybrid,17995000,13900,17995000,,,
Honda,Vezel z Grade,2024.0,,Hybrid,19500000,3000,19500000,,,
Honda,Vezel z play 2WD,2024.0,,Hybrid,22500000,12000,22500000,,,
Honda,Fit RS,2023.0,,Hybrid,15800000,0,15800000,,,
Honda,Fit Shuttle,2023.0,,Hybrid,17000000,30000,,17000000,12075000,9387500
Honda,Vezel,2023.0,,Hybrid,19700000,15000,20925000,18800000,12875000,11487200
Honda,Vezel -Z,2023.0,,Hybrid,18625000,16000,18855000,,,
Honda,Vezel Ivory Interior,2023.0,,Hybrid,19500000,10000,19500000,,,
Honda,Vezel X,2023.0,,Hybrid,18900000,8000,19140000,,,9950000
Honda,Vezel X Grade,2023.0,,Hybrid,16950000,17300,17697143,16990000,,9670000
Honda,Vezel X Model,2023.0,,Hybrid,17500000,17000,17500000,,,
Honda,Vezel Z,2023.0,,Hybrid,19800000,9000,20535429,19300000,15500000,10345000
Honda,Vezel Z - Premium Options,2023.0,,Hybrid,20500000,300,20500000,,,
Honda,Vezel Z Car Play,2023.0,,Hybrid,19290000,33000,,19290000,,
Honda,Vezel Z Full Spec,2023.0,,Hybrid,19900000,14000,20950000,,,
Honda,Vezel Z Fully Loaded,2023.0,,Hybrid,19450000,7200,19450000,,,
Honda,Vezel Z GRADE,2023.0,,Hybrid,20550000,28000,20725714,20550000,,
Honda,Vezel Z Grade,2023.0,,Hybrid,19375000,37000,20313396,18937500,,10980000
Honda,Vezel Z Grade Wireless FL,2023.0,,Hybrid,22000000,0,22000000,,,
Honda,Vezel Z PACKAGE,2023.0,,Hybrid,20550000,14000,21250000,,,
Honda,Vezel Z PLAY FULL OPTION,2023.0,,Hybrid,23750000,16810,23750000,,,
Honda,Vezel Z PLAY PREMIUM PLUS,2023.0,,Hybrid,21850000,12600,21850000,,,
Honda,Vezel Z PREMIUM,2023.0,,Hybrid,19975000,900,19975000,,,
Honda,Vezel Z Package,2023.0,,Hybrid,18700000,28000,20391667,18700000,,11000000
Honda,Vezel Z Play,2023.0,,Hybrid,21800000,25000,22792500,21600000,,
Honda,Vezel Z Play 10SP M/R 4WAY,2023.0,,Hybrid,22500000,5000,22500000,,,
Honda,Vezel Z Play Apple Player,2023.0,,Hybrid,21800000,5600,21800000,,,
Honda,Vezel Z Play Moon Roof,2023.0,,Hybrid,22700000,9000,21145000,,,
Honda,Vezel Z Play Moonroof,2023.0,,Hybrid,22450000,5000,23149000,,,
Honda,Vezel Z Play Sound System,2023.0,,Hybrid,19900000,18000,19900000,,,
Honda,Vezel Z Premium,2023.0,,Hybrid,19500000,14000,21059355,20072500,,
Honda,Vezel Z Premium (Basic),2023.0,,Hybrid,20390000,5000,20390000,,,
Honda,Vezel Z Premium Fully Load,2023.0,,Hybrid,19500000,15000,19500000,,,
Honda,Vezel Z Premium Package,2023.0,,Hybrid,21800000,12000,21616667,,,
Honda,Vezel Z Premium Special,2023.0,,Hybrid,19500000,12000,19500000,,,
Honda,Vezel Z Wireless Charge,2023.0,,Hybrid,19200000,20000,19200000,19200000,,
Honda,Vezel Z apple player charg,2023.0,,Hybrid,19400000,8100,19400000,,,
Honda,Vezel Z grade,2023.0,,Hybrid,19250000,19500,20175000,,,
Honda,Vezel Z play,2023.0,,Hybrid,21975000,17000,21812500,22950000,,
Honda,Vezel Z play 10AP M/R 4WAY,2023.0,,Hybrid,22300000,5000,22300000,,,
Honda,Vezel Z premium with apple,2023.0,,Hybrid,19800000,12500,19800000,,,
Honda,Vezel Z unregister,2023.0,,Hybrid,19300000,19580,19300000,,,
Honda,Vezel body kit,2023.0,,Hybrid,19500000000,15000,19500000000,,,
Honda,Vezel eHVE-Z,2023.0,,Hybrid,19500000,15500,19500000,,,
Honda,Vezel z Primium,2023.0,,Hybrid,20700000,0,20700000,,,
Honda,Vezel z grade,2023.0,,Hybrid,19500000,20000,19900000,19500000,,
Honda,Vezel z play,2023.0,,Hybrid,18800000,11000,22700000,,,
Honda,Fit GP7 SHUTTLE,2022.0,,Hybrid,16800000,25000,,16800000,,
Honda,Vezel HEV Play,2022.0,,Hybrid,21400000,10000,21400000,,,
Honda,Vezel Sunlight,2022.0,,Hybrid,18500000,25000,,18500000,,
Honda,Vezel X,2022.0,,Hybrid,17900000,14000,19140000,,,9950000
Honda,Vezel Z,2022.0,,Hybrid,19875000,18000,20535429,19300000,15500000,10345000
Honda,Vezel Z Play Highest,2022.0,,Hybrid,22950000,24665,,22300000,,
Honda,Vezel Z Premium,2022.0,,Hybrid,19300000,19000,21059355,20072500,,
Honda,Vezel Z play,2022.0,,Hybrid,21650000,41,21812500,22950000,,
Honda,Vezel x Hunt,2022.0,,Hybrid,17500000,51000,,,17500000,
Honda,Insight,2020.0,,Hybrid,16500000,71000,,,16650000,10040000
Honda,Grace EX Package,2019.0,,Hybrid,11250000,105400,,,,10893750
Honda,Insight,2019.0,,Hybrid,16800000,70000,,,16650000,10040000
Honda,Insight ZE4,2019.0,,Hybrid,15800000,114000,,,,15800000
Honda,Vezel RS SENSING,2019.0,,Hybrid,15200000,102000,,,,15200000
Honda,Fit Shuttle GP7 Z Sensing,2018.0,,Hybrid,14200000,90000,,,14200000,
Honda,Grace Ex Sensing,2018.0,,Hybrid,12950000,94000,,,12950000,
Honda,Grace Rs Sensing,2018.0,,Hybrid,12245000,80300,,,12245000,
Honda,Vezel,2018.0,,Hybrid,14500000,170000,20925000,18800000,12875000,11487200
Honda,Vezel RS,2018.0,,Hybrid,14500000,97000,,13900000,13633333,13218750
Honda,Vezel RS SENSING LED,2018.0,,Hybrid,14000000,82000,,,14445000,
Honda,Vezel RS Sensing LED Face,2018.0,,Hybrid,14800000,76000,,,14800000,
Honda,Vezel RS Sensing LED Light,2018.0,,Hybrid,149900000,99900,,,149900000,
Honda,Vezel Rs Sensing,2018.0,,Hybrid,14650000,55000,,,14650000,
Honda,Vezel Z,2018.0,,Hybrid,15500000,61500,20535429,19300000,15500000,10345000
Honda,Vezel Z Sensing,2018.0,,Hybrid,14300000,52500,,,14300000,
Honda,Fit GP5,2017.0,,Hybrid,8650000,157750,,,,8455417
Honda,Fit GP5 S Grade RS,2017.0,,Hybrid,11490000,60000,,,11490000,
Honda,Fit Shuttle GP 7 (Navi-Premium),2017.0,,Hybrid,12600000,93000,,,12600000,
Honda,Grace,2017.0,,Hybrid,11000000,200000,,11490000,11555000,10306250
Honda,Grace EX,2017.0,,Hybrid,12000000,53647,,,12297500,9916667
Honda,Grace EX Package,2017.0,,Hybrid,10750000,142100,,,,10893750
Honda,Grace Ex Grade,2017.0,,Hybrid,11975000,78000,,,11758333,
Honda,Grace Gtace Ex,2017.0,,Hybrid,12200000,95000,,,12200000,
Honda,Vezel,2017.0,,Hybrid,14400000,80000,20925000,18800000,12875000,11487200
Honda,Vezel RS,2017.0,,Hybrid,13500000,134000,,13900000,13633333,13218750
Honda,Vezel RS SENSING LOW MILE,2017.0,,Hybrid,13790000,89926,,,13790000,
Honda,Vezel RS Sensing,2017.0,,Hybrid,13600000,97000,,,13112500,13081667
Honda,Vezel RS Sensing CB Number,2017.0,,Hybrid,13290000,112000,,,,13290000
Honda,Vezel RS sensing,2017.0,,Hybrid,13800000,127500,,,,13800000
Honda,Vezel Z Grade,2017.0,,Hybrid,11550000,157489,20313396,18937500,,10980000
Honda,Fit Gp5 S Grade,2016.0,,Hybrid,9975000,103900,,,9125000,9975000
Honda,Fit Shuttle,2016.0,,Hybrid,12975000,85000,,17000000,12075000,9387500
Honda,Grace,2016.0,,Hybrid,11275000,56000,,11490000,11555000,10306250
Honda,Grace EX,2016.0,,Hybrid,9850000,112365,,,12297500,9916667
Honda,Grace EX Highest,2016.0,,Hybrid,10500000,225000,,,,10500000
Honda,Grace EX Package,2016.0,,Hybrid,10600000,144000,,,,10893750
Honda,Grace Ex Grade,2016.0,,Hybrid,11625000,85000,,,11758333,
Honda,Vezel,2016.0,,Hybrid,12690000,139000,20925000,18800000,12875000,11487200
Honda,Vezel IVERY Grade,2016.0,,Hybrid,11975000,120000,,,,11975000
Honda,Vezel Orange Pack,2016.0,,Hybrid,11800000,147000,,,11675000,10631250
Honda,Vezel RS,2016.0,,Hybrid,13200000,113000,,13900000,13633333,13218750
Honda,Vezel RS Sensing,2016.0,,Hybrid,12900000,107000,,,13112500,13081667
Honda,Vezel Z Grade,2016.0,,Hybrid,11750000,116000,20313396,18937500,,10980000
Honda,Vezel Z Ivory,2016.0,,Hybrid,11770000,95000,,,11770000,
Honda,Vezel fullyloaded,2016.0,,Hybrid,11450000,155000,,,,11450000
Honda,CRZ ZF1,2015.0,,Hybrid,8800000,99883,,,8800000,
Honda,Fit,2015.0,,Hybrid,8850000,150000,,8950000,8800000,7997857
Honda,Fit GP 5,2015.0,,Hybrid,8990000,175000,,,,8895000
Honda,Fit GP5,2015.0,,Hybrid,8375000,147000,,,,8455417
Honda,Fit GP5 S Grade,2015.0,,Hybrid,9550000,134000,,,7650000,8986000
Honda,Fit GP5 S Grade Safety,2015.0,,Hybrid,9250000,110000,,,,9250000
Honda,Fit Gp5 S Grade,2015.0,,Hybrid,9600000,87500,,,9125000,9975000
Honda,Freed GP3,2015.0,,Hybrid,11800000,113200,9250000,,,10163333
Honda,Grace,2015.0,,Hybrid,10400000,141000,,11490000,11555000,10306250
Honda,Grace EX,2015.0,,Hybrid,10300000,147000,,,12297500,9916667
Honda,Grace Ex,2015.0,,Hybrid,11000000,110000,,,,11000000
Honda,Grace Ex Package,2015.0,,Hybrid,10550000,126000,,,,10500000
Honda,HR-V Vezel,2015.0,,Hybrid,10700000,156500,,,,10700000
Honda,Vezel,2015.0,,Hybrid,11000000,168650,20925000,18800000,12875000,11487200
Honda,Vezel Orange Package,2015.0,,Hybrid,10950000,109000,,,,10900000
Honda,Vezel Z Grade,2015.0,,Hybrid,11000000,200000,20313396,18937500,,10980000
Honda,Vezel Z Grade Orange,2015.0,,Hybrid,11500000,106000,,,,11500000
Honda,Vezel Z Grade Orange Pack,2015.0,,Hybrid,11495000,128000,10800000,,,11047500
Honda,Vezel Z Orange Package,2015.0,,Hybrid,11600000,99000,,,11600000,11065000
Honda,Vezel used,2015.0,,Hybrid,12000000,68800,,,12000000,
Honda,Fit,2014.0,,Hybrid,8450000,165000,,8950000,8800000,7997857
Honda,Fit GP 5 Highest Grade,2014.0,,Hybrid,8600000,155000,,,,8600000
